Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,Quantity,Unit_Selling_Price,Unit_Profit,Total_Profit
4266,2023-06-28,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10004364,3,0.0,0.0,0.0
4267,2023-07-05,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10000780,7,921.6,91.60000000000002,641.2000000000002
4268,2022-02-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001989,3,9.8,-0.1999999999999993,-0.5999999999999979
4269,2023-12-13,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004001,5,163.2,13.199999999999989,65.99999999999994
4270,2022-08-09,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10000688,4,852.6,152.60000000000002,610.4000000000001
4271,2023-01-28,Standard Class,Corporate,United States,Jackson,Tennessee,38301,South,Furniture,Furnishings,FUR-FU-10003930,11,669.3,99.29999999999995,1092.2999999999995
4272,2023-03-22,Second Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000965,4,199.5,29.5,118.0
4273,2022-06-09,Same Day,Consumer,United States,Murray,Utah,84107,West,Technology,Phones,TEC-PH-10004071,9,67.2,7.200000000000003,64.80000000000003
4274,2022-11-21,Same Day,Consumer,United States,Murray,Utah,84107,West,Office Supplies,Art,OFF-AR-10001044,1,28.8,8.8,8.8
4275,2023-08-17,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004140,1,0.0,0.0,0.0
4276,2023-10-05,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10002684,2,47.5,7.5,15.0
4277,2023-08-18,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000046,2,310.4,40.39999999999998,80.79999999999995
4278,2023-01-03,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Technology,Machines,TEC-MA-10001047,7,8827.0,1187.0,8309.0
4279,2022-01-01,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Furnishings,FUR-FU-10000550,2,9.7,-0.3000000000000007,-0.6000000000000014
4280,2022-12-30,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10002432,5,28.8,8.8,44.0
4281,2023-10-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004470,2,9.8,-0.1999999999999993,-0.3999999999999986
4282,2022-04-05,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001797,2,67.9,-2.0999999999999943,-4.199999999999989
4283,2022-11-30,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003720,1,0.0,0.0,0.0
4284,2022-11-12,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10004600,3,1045.0,85.0,255.0
4285,2022-02-24,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Furniture,Bookcases,FUR-BO-10003965,2,240.0,0.0,0.0
4286,2023-01-01,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Labels,OFF-LA-10000240,2,9.6,-0.40000000000000036,-0.8000000000000007
4287,2023-05-13,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Technology,Copiers,TEC-CO-10001571,1,418.0,28.0,28.0
4288,2022-01-15,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,1,58.2,8.200000000000003,8.200000000000003
4289,2023-10-18,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002082,5,29.1,-0.8999999999999986,-4.499999999999993
4290,2023-12-24,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10002250,3,9.6,-0.40000000000000036,-1.200000000000001
4291,2022-01-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,2,9.7,-0.3000000000000007,-0.6000000000000014
4292,2022-08-06,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003748,9,873.0,73.0,657.0
4293,2023-05-18,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001394,1,184.3,14.300000000000011,14.300000000000011
4294,2023-02-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004896,3,48.5,-1.5,-4.5
4295,2023-02-17,Standard Class,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,FUR-TA-10002607,5,172.8,2.8000000000000114,14.000000000000057
4296,2022-09-24,Standard Class,Consumer,United States,Citrus Heights,California,95610,West,Furniture,Furnishings,FUR-FU-10001215,3,123.5,13.5,40.5
4297,2022-07-19,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10000419,4,48.5,-1.5,-6.0
4298,2022-09-22,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001459,13,4151.5,521.5,6779.5
4299,2023-10-11,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000241,2,48.5,8.5,17.0
4300,2023-05-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Appliances,OFF-AP-10003040,6,153.6,13.599999999999994,81.59999999999997
4301,2023-04-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Furniture,Furnishings,FUR-FU-10001852,2,0.0,0.0,0.0
4302,2023-08-29,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000141,5,9.8,-0.1999999999999993,-0.9999999999999964
4303,2023-08-02,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10002804,1,0.0,0.0,0.0
4304,2023-07-22,Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,OFF-EN-10003862,7,58.2,8.200000000000003,57.40000000000002
4305,2023-04-14,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000448,4,57.6,-2.3999999999999986,-9.599999999999994
4306,2022-05-08,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000526,5,368.6,48.60000000000002,243.0000000000001
4307,2022-06-01,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002764,3,9.5,-0.5,-1.5
4308,2023-09-19,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10001524,2,28.8,-1.1999999999999993,-2.3999999999999986
4309,2023-10-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001079,7,643.2,23.200000000000045,162.40000000000032
4310,2023-04-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002041,4,558.6,88.60000000000002,354.4000000000001
4311,2023-11-29,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001036,3,19.2,-0.8000000000000007,-2.400000000000002
4312,2022-12-09,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000223,3,19.4,-0.6000000000000014,-1.8000000000000043
4313,2022-03-13,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10003246,4,436.5,46.5,186.0
4314,2023-09-17,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10001962,2,19.0,-1.0,-2.0
4315,2023-01-10,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004062,2,19.4,-0.6000000000000014,-1.2000000000000028
4316,2022-12-07,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10004330,3,87.3,7.299999999999997,21.89999999999999
4317,2023-04-03,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10001963,3,291.0,31.0,93.0
4318,2022-10-14,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002230,2,166.6,6.599999999999994,13.199999999999989
4319,2022-08-14,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,FUR-FU-10000175,6,76.8,6.799999999999997,40.79999999999998
4320,2023-12-12,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10004897,3,19.2,-0.8000000000000007,-2.400000000000002
4321,2023-08-24,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003123,1,29.4,-0.6000000000000014,-0.6000000000000014
4322,2023-05-28,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10001658,2,9.5,-0.5,-1.0
4323,2022-04-23,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10002834,3,310.4,20.399999999999977,61.19999999999993
4324,2022-10-20,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10002160,2,0.0,0.0,0.0
4325,2023-07-16,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Art,OFF-AR-10004999,3,9.7,-0.3000000000000007,-0.9000000000000021
4326,2023-11-19,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10003280,3,68.6,8.599999999999994,25.799999999999983
4327,2022-03-12,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000315,3,9.8,-0.1999999999999993,-0.5999999999999979
4328,2022-06-10,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,OFF-PA-10000007,5,19.0,-1.0,-5.0
4329,2023-11-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000791,9,38.0,8.0,72.0
4330,2022-05-04,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,OFF-PA-10000556,3,19.2,-0.8000000000000007,-2.400000000000002
4331,2023-04-03,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,OFF-AP-10000804,5,19.4,-0.6000000000000014,-3.000000000000007
4332,2022-06-06,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Technology,Accessories,TEC-AC-10001998,1,19.4,-0.6000000000000014,-0.6000000000000014
4333,2023-06-24,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Office Supplies,Binders,OFF-BI-10003476,5,19.6,-0.3999999999999986,-1.999999999999993
4334,2023-09-08,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Technology,Accessories,TEC-AC-10003237,6,48.5,-1.5,-9.0
4335,2023-11-17,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Envelopes,OFF-EN-10003798,2,28.5,8.5,17.0
4336,2023-04-01,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Office Supplies,Envelopes,OFF-EN-10003068,1,9.6,-0.40000000000000036,-0.40000000000000036
4337,2023-08-18,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Furniture,Furnishings,FUR-FU-10002088,2,9.8,-0.1999999999999993,-0.3999999999999986
4338,2022-08-07,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10000158,3,105.6,15.599999999999994,46.79999999999998
4339,2022-11-24,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000482,3,107.8,7.799999999999997,23.39999999999999
4340,2023-07-29,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,OFF-PA-10004888,1,9.6,-0.40000000000000036,-0.40000000000000036
4341,2023-11-23,Same Day,Consumer,United States,Portage,Indiana,46368,Central,Office Supplies,Art,OFF-AR-10003478,2,19.0,-1.0,-2.0
4342,2022-06-07,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003208,3,518.4,18.399999999999977,55.19999999999993
4343,2022-12-18,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004970,6,19.2,-0.8000000000000007,-4.800000000000004
4344,2022-12-11,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10000038,6,646.8,66.79999999999995,400.7999999999997
4345,2022-03-17,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10001552,2,96.0,6.0,12.0
4346,2022-03-23,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10002926,4,192.0,32.0,128.0
4347,2023-10-15,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Chairs,FUR-CH-10001394,2,598.5,8.5,17.0
4348,2022-04-15,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Furnishings,FUR-FU-10004053,3,58.2,-1.7999999999999972,-5.3999999999999915
4349,2023-09-01,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10004230,2,19.4,-0.6000000000000014,-1.2000000000000028
4350,2023-10-31,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10000060,8,411.6,31.600000000000023,252.80000000000018
4351,2023-12-23,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10001325,2,19.0,-1.0,-2.0
4352,2023-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10003441,2,29.4,-0.6000000000000014,-1.2000000000000028
4353,2023-01-07,Second Class,Consumer,United States,Stockton,California,95207,West,Technology,Phones,TEC-PH-10003215,4,97.0,7.0,28.0
4354,2022-07-10,Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,OFF-PA-10002005,2,9.8,-0.1999999999999993,-0.3999999999999986
4355,2022-05-27,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Binders,OFF-BI-10004465,8,19.6,-0.3999999999999986,-3.1999999999999886
4356,2022-02-28,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Binders,OFF-BI-10000545,7,1536.0,236.0,1652.0
4357,2022-01-27,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Art,OFF-AR-10003752,4,38.8,8.799999999999997,35.19999999999999
4358,2023-11-25,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,OFF-PA-10001937,2,9.6,-0.40000000000000036,-0.8000000000000007
4359,2023-07-31,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10004306,1,76.0,16.0,16.0
4360,2023-07-12,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10003973,2,499.2,59.19999999999999,118.39999999999998
4361,2022-01-31,First Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,OFF-PA-10000565,2,106.7,16.700000000000003,33.400000000000006
4362,2023-12-15,Second Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Phones,TEC-PH-10003875,3,28.8,-1.1999999999999993,-3.599999999999998
4363,2023-10-05,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10001953,3,126.1,26.099999999999994,78.29999999999998
4364,2022-05-24,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10001374,4,29.4,9.399999999999999,37.599999999999994
4365,2023-10-14,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Storage,OFF-ST-10003816,4,665.0,85.0,340.0
4366,2023-03-28,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,OFF-FA-10001843,3,9.7,-0.3000000000000007,-0.9000000000000021
4367,2023-08-29,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10000657,10,19.0,-1.0,-10.0
4368,2023-03-19,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10000936,4,9.6,-0.40000000000000036,-1.6000000000000014
4369,2023-02-17,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003657,6,19.4,-0.6000000000000014,-3.6000000000000085
4370,2022-11-20,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,OFF-BI-10001989,5,96.0,6.0,30.0
4371,2023-07-08,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Art,OFF-AR-10002987,2,39.2,9.200000000000003,18.400000000000006
4372,2022-09-22,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Labels,OFF-LA-10000414,5,48.5,8.5,42.5
4373,2022-09-09,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Office Supplies,Art,OFF-AR-10003602,2,9.6,-0.40000000000000036,-0.8000000000000007
4374,2022-10-09,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Technology,Accessories,TEC-AC-10002550,5,155.2,25.19999999999999,125.99999999999994
4375,2023-08-11,Standard Class,Corporate,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10002998,6,98.0,8.0,48.0
4376,2022-01-21,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,FUR-FU-10003708,5,285.0,5.0,25.0
4377,2023-09-30,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Office Supplies,Appliances,OFF-AP-10001391,3,256.5,36.5,109.5
4378,2023-04-18,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Chairs,FUR-CH-10003973,5,1460.2,180.20000000000005,901.0000000000002
4379,2022-08-12,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10000461,2,19.0,-1.0,-2.0
4380,2023-01-24,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10002831,2,67.2,-2.799999999999997,-5.599999999999994
4381,2022-06-05,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10004648,3,58.2,8.200000000000003,24.60000000000001
4382,2022-09-20,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,FUR-TA-10001857,3,240.0,30.0,90.0
4383,2022-02-18,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,OFF-BI-10000546,5,0.0,0.0,0.0
4384,2022-12-11,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10004690,4,372.4,12.399999999999977,49.59999999999991
4385,2022-02-03,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Technology,Phones,TEC-PH-10001557,2,147.0,7.0,14.0
4386,2022-07-06,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10002545,5,882.7,102.70000000000005,513.5000000000002
4387,2023-09-08,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10001366,4,39.2,-0.7999999999999972,-3.1999999999999886
4388,2023-02-05,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001628,3,29.4,-0.6000000000000014,-1.8000000000000043
4389,2022-11-14,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003651,7,47.5,7.5,52.5
4390,2023-11-28,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003159,2,171.0,1.0,2.0
4391,2023-10-18,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001459,3,1222.2,142.20000000000005,426.60000000000014
4392,2023-11-28,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004602,3,67.9,7.900000000000006,23.700000000000017
4393,2023-08-12,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Art,OFF-AR-10001953,2,67.2,7.200000000000003,14.400000000000006
4394,2023-12-23,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10000923,5,58.8,8.799999999999997,43.999999999999986
4395,2023-06-10,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10002583,1,28.8,-1.1999999999999993,-1.1999999999999993
4396,2023-06-09,Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10000977,3,28.5,-1.5,-4.5
4397,2023-10-02,Standard Class,Corporate,United States,San Diego,California,92024,West,Technology,Phones,TEC-PH-10002549,2,349.2,29.19999999999999,58.39999999999998
4398,2023-07-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10002880,2,164.9,14.900000000000006,29.80000000000001
4399,2023-12-21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003039,2,67.2,7.200000000000003,14.400000000000006
4400,2023-03-27,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Envelopes,OFF-EN-10003055,5,196.0,16.0,80.0
4401,2022-06-30,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,OFF-AP-10002945,3,882.0,32.0,96.0
4402,2022-06-03,Same Day,Consumer,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,FUR-FU-10004306,5,921.5,91.5,457.5
4403,2022-04-29,First Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,OFF-AR-10002445,2,9.5,-0.5,-1.0
4404,2023-07-28,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002445,3,19.6,-0.3999999999999986,-1.1999999999999957
4405,2022-10-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10002345,3,29.4,-0.6000000000000014,-1.8000000000000043
4406,2023-08-19,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001558,3,38.8,8.799999999999997,26.39999999999999
4407,2023-04-30,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001622,2,9.6,-0.40000000000000036,-0.8000000000000007
4408,2023-08-03,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000418,3,303.8,23.80000000000001,71.40000000000003
4409,2023-09-23,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000343,1,0.0,0.0,0.0
4410,2022-07-17,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,2,9.8,-0.1999999999999993,-0.3999999999999986
4411,2023-03-08,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,6,104.5,4.5,27.0
4412,2023-09-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003883,3,19.0,-1.0,-3.0
4413,2023-11-03,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003963,3,601.4,101.39999999999998,304.19999999999993
4414,2023-06-13,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001303,3,57.0,7.0,21.0
4415,2022-06-29,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10003925,1,370.5,10.5,10.5
4416,2023-06-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004586,2,568.4,78.39999999999998,156.79999999999995
4417,2022-01-29,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Fasteners,OFF-FA-10003495,5,29.4,9.399999999999999,46.99999999999999
4418,2022-10-23,Second Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002867,8,465.6,45.60000000000002,364.8000000000002
4419,2023-06-15,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Furniture,Furnishings,FUR-FU-10003773,3,182.4,2.4000000000000057,7.200000000000017
4420,2022-07-29,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10002954,4,9.5,-0.5,-2.0
4421,2022-03-11,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,OFF-SU-10002537,5,38.4,-1.6000000000000014,-8.000000000000007
4422,2023-12-05,Standard Class,Consumer,United States,Margate,Florida,33063,South,Office Supplies,Art,OFF-AR-10001374,3,19.0,-1.0,-3.0
4423,2022-03-01,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Appliances,OFF-AP-10001492,2,19.0,-1.0,-2.0
4424,2023-07-22,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,FUR-BO-10003546,3,288.0,8.0,24.0
4425,2023-06-02,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002185,5,28.8,-1.1999999999999993,-5.9999999999999964
4426,2022-12-29,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,OFF-BI-10000315,6,104.5,4.5,27.0
4427,2022-03-20,First Class,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Phones,TEC-PH-10002350,2,58.8,8.799999999999997,17.599999999999994
4428,2022-07-30,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10002666,3,29.1,9.100000000000001,27.300000000000004
4429,2023-10-21,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10004495,6,1773.8,303.79999999999995,1822.7999999999997
4430,2022-10-13,Same Day,Consumer,United States,Orange,New Jersey,7050,East,Office Supplies,Art,OFF-AR-10001725,3,67.2,7.200000000000003,21.60000000000001
4431,2022-03-29,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,OFF-FA-10002280,4,19.4,-0.6000000000000014,-2.4000000000000057
4432,2023-11-16,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10001770,3,9.6,-0.40000000000000036,-1.200000000000001
4433,2023-06-13,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10002885,5,19.2,-0.8000000000000007,-4.0000000000000036
4434,2023-01-22,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10003772,1,9.7,-0.3000000000000007,-0.3000000000000007
4435,2023-11-18,Second Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Tables,FUR-TA-10003392,3,806.4,66.39999999999998,199.19999999999993
4436,2023-11-28,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000014,1,0.0,0.0,0.0
4437,2022-04-19,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10003217,7,29.4,-0.6000000000000014,-4.20000000000001
4438,2022-01-02,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10002403,3,28.5,8.5,25.5
